date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2025-07-14,000566,6.23,6.24,6.43,6.18,678313,425954973.86,3.98,-0.64,-0.04,5.82
2025-07-15,000566,6.16,6.01,6.19,5.86,789544,471120524.86,5.29,-3.69,-0.23,6.77
2025-07-16,000566,5.94,6.22,6.3,5.94,804379,494993534.0,5.99,3.49,0.21,6.9
2025-07-17,000566,6.16,6.64,6.68,6.15,1404973,912564405.37,8.52,6.75,0.42,12.05
2025-07-18,000566,6.56,6.58,6.61,6.42,781618,509696931.26,2.86,-0.9,-0.06,6.7
2025-07-21,000566,6.52,6.69,6.85,6.44,1207250,803694459.1,6.23,1.67,0.11,10.35
2025-07-22,000566,6.81,6.97,7.34,6.63,1876299,1294025566.53,10.61,4.19,0.28,16.09
2025-07-23,000566,6.85,6.53,7.14,6.5,1607847,1092220754.55,9.18,-6.31,-0.44,13.79
2025-07-24,000566,6.49,7.18,7.18,6.49,1883373,1312509698.76,10.57,9.95,0.65,16.15
2025-07-25,000566,7.3,6.74,7.3,6.66,1837948,1257994359.12,8.91,-6.13,-0.44,15.76
2025-07-28,000566,6.69,6.71,6.78,6.63,819721,548500892.24,2.23,-0.45,-0.03,7.03
2025-07-29,000566,6.75,6.66,6.78,6.51,784028,521247195.0,4.02,-0.75,-0.05,6.72
2025-07-30,000566,6.6,6.55,6.77,6.51,674185,447078649.34,3.9,-1.65,-0.11,5.78
2025-07-31,000566,6.53,6.42,6.61,6.4,703252,457197943.2,3.21,-1.98,-0.13,6.03
2025-08-01,000566,6.39,6.45,6.6,6.35,551828,357778035.88,3.89,0.47,0.03,4.73
2025-08-04,000566,6.45,6.56,6.56,6.23,595201,381739733.42,5.12,1.71,0.11,5.11
2025-08-05,000566,6.55,6.5,6.6,6.44,413556,268754085.94,2.44,-0.91,-0.06,3.55
2025-08-06,000566,6.47,6.38,6.5,6.36,449584,287689015.0,2.15,-1.85,-0.12,3.86
2025-08-07,000566,6.38,6.31,6.4,6.27,355983,224968799.55,2.04,-1.1,-0.07,3.05
2025-08-08,000566,6.28,6.32,6.34,6.26,263462,166057192.52,1.27,0.16,0.01,2.26
2025-08-11,000566,6.29,6.34,6.36,6.27,304707,192428734.72,1.42,0.32,0.02,2.61
2025-08-12,000566,6.34,6.28,6.44,6.24,338323,213080873.84,3.15,-0.95,-0.06,2.9
2025-08-13,000566,6.27,6.2,6.27,6.13,450581,279258338.0,2.23,-1.27,-0.08,3.86
2025-08-14,000566,6.18,6.33,6.34,6.14,538247,336604496.76,3.23,2.1,0.13,4.62
2025-08-15,000566,6.34,6.3,6.38,6.23,373326,234549581.7,2.37,-0.47,-0.03,3.2
2025-08-18,000566,6.3,6.34,6.41,6.28,478889,304343424.35,2.06,0.63,0.04,4.11
2025-08-19,000566,6.32,6.45,6.5,6.3,640816,412484441.59,3.15,1.74,0.11,5.5
2025-08-20,000566,6.41,6.33,6.42,6.26,460326,290445142.4,2.48,-1.86,-0.12,3.95
2025-08-21,000566,6.32,6.27,6.33,6.25,305859,191993277.72,1.26,-0.95,-0.06,2.62
2025-08-22,000566,6.26,6.22,6.26,6.17,316186,195941272.63,1.44,-0.8,-0.05,2.71
2025-08-25,000566,6.19,6.2,6.22,6.13,386706,238821735.72,1.45,-0.32,-0.02,3.32
2025-08-26,000566,6.18,6.21,6.24,6.15,280029,173577516.46,1.45,0.16,0.01,2.4
2025-08-27,000566,6.2,5.99,6.2,5.99,521034,317355667.6,3.38,-3.54,-0.22,4.47
2025-08-28,000566,6.0,5.96,6.04,5.79,335783,198692525.29,4.17,-0.5,-0.03,2.88
2025-08-29,000566,5.96,6.01,6.04,5.92,198947,119306082.37,2.01,0.84,0.05,1.71
2025-09-01,000566,6.02,6.03,6.06,5.93,217359,130901769.66,2.16,0.33,0.02,1.86
2025-09-02,000566,6.01,5.91,6.02,5.88,247488,146736180.16,2.32,-1.99,-0.12,2.12
2025-09-03,000566,5.89,5.83,5.93,5.81,182730,107273229.12,2.03,-1.35,-0.08,1.57
2025-09-04,000566,5.82,5.85,5.94,5.79,257715,150841249.97,2.57,0.34,0.02,2.21
2025-09-05,000566,5.85,5.91,5.92,5.75,239350,140303805.3,2.91,1.03,0.06,2.05
2025-09-08,000566,5.87,6.03,6.03,5.86,223898,133654260.26,2.88,2.03,0.12,1.92
2025-09-09,000566,6.0,5.92,6.02,5.88,205243,121964492.2,2.32,-1.82,-0.11,1.76
2025-09-10,000566,5.89,5.98,6.0,5.87,175820,104570887.27,2.2,1.01,0.06,1.51
2025-09-11,000566,5.97,5.97,5.98,5.87,168661,100228417.75,1.84,-0.17,-0.01,1.45
2025-09-12,000566,5.97,6.0,6.05,5.93,225687,135440593.7,2.01,0.5,0.03,1.94
2025-09-15,000566,5.97,5.94,5.99,5.91,197708,117532054.29,1.33,-1.0,-0.06,1.7
2025-09-16,000566,5.96,6.02,6.04,5.9,251171,149960568.62,2.36,1.35,0.08,2.15
2025-09-17,000566,5.99,5.96,6.03,5.95,166889,99552846.87,1.33,-1.0,-0.06,1.43
2025-09-18,000566,5.95,6.02,6.17,5.94,466289,283333433.1,3.86,1.01,0.06,4.0
2025-09-19,000566,5.97,5.88,6.0,5.85,286809,168875885.01,2.49,-2.33,-0.14,2.46
2025-09-22,000566,5.86,5.74,5.86,5.7,210146,121109525.98,2.72,-2.38,-0.14,1.8
2025-09-23,000566,5.74,5.57,5.75,5.47,240862,134012583.45,4.88,-2.96,-0.17,2.07
2025-09-24,000566,5.53,5.6,5.62,5.49,191517,106653526.6,2.33,0.54,0.03,1.64
2025-09-25,000566,5.57,5.51,5.61,5.5,167367,92806441.2,1.96,-1.61,-0.09,1.44
2025-09-26,000566,5.47,5.4,5.53,5.34,247609,134398890.88,3.45,-2.0,-0.11,2.12
2025-09-29,000566,5.4,5.42,5.42,5.27,186079,99784437.74,2.78,0.37,0.02,1.6
2025-09-30,000566,5.44,5.5,5.55,5.39,167227,91919171.5,2.95,1.48,0.08,1.43
2025-10-09,000566,5.49,5.46,5.5,5.38,202548,109789541.28,2.18,-0.73,-0.04,1.74
2025-10-10,000566,5.44,5.46,5.51,5.39,155265,84867602.48,2.2,0.0,0.0,1.33
2025-10-13,000566,5.26,5.39,5.41,5.18,163432,86911599.69,4.21,-1.28,-0.07,1.4
2025-10-14,000566,5.4,5.46,5.53,5.4,201372,110203641.22,2.41,1.3,0.07,1.73
2025-10-15,000566,5.48,5.54,5.59,5.4,226020,124848634.78,3.48,1.47,0.08,1.94
2025-10-16,000566,5.58,5.88,5.9,5.53,704966,409333266.53,6.68,6.14,0.34,6.05
2025-10-17,000566,5.83,5.89,6.1,5.73,689841,406075738.97,6.29,0.17,0.01,5.92
2025-10-20,000566,5.83,5.83,5.98,5.79,410989,241411032.43,3.23,-1.02,-0.06,3.53
2025-10-21,000566,5.78,5.91,5.94,5.69,380520,223092144.94,4.29,1.37,0.08,3.26
2025-10-22,000566,5.89,5.88,6.02,5.85,343117,203692551.3,2.88,-0.51,-0.03,2.94
2025-10-23,000566,5.84,5.83,5.92,5.73,245693,142621805.0,3.23,-0.85,-0.05,2.11
2025-10-24,000566,5.8,5.72,5.85,5.71,204593,117681741.4,2.4,-1.89,-0.11,1.75
2025-10-27,000566,5.72,5.69,5.78,5.67,166176,94653519.36,1.92,-0.52,-0.03,1.43
2025-10-28,000566,5.69,5.77,5.82,5.67,220580,127315420.24,2.64,1.41,0.08,1.89
2025-10-29,000566,5.77,5.94,6.04,5.76,446701,265696210.16,4.85,2.95,0.17,3.83
2025-10-30,000566,5.92,5.89,5.98,5.83,294814,173861309.2,2.53,-0.84,-0.05,2.53
2025-10-31,000566,5.88,6.12,6.13,5.87,580392,351137122.19,4.41,3.9,0.23,4.98
2025-11-03,000566,6.12,6.27,6.3,6.04,772604,478909776.39,4.25,2.45,0.15,6.63
2025-11-04,000566,6.26,6.21,6.32,6.17,496272,308984262.56,2.39,-0.96,-0.06,4.26
2025-11-05,000566,6.11,6.29,6.41,6.06,881977,557093718.72,5.64,1.29,0.08,7.56
2025-11-06,000566,6.25,6.11,6.36,6.06,645112,397061478.63,4.77,-2.86,-0.18,5.53
2025-11-07,000566,6.3,6.19,6.38,6.06,644384,399107710.44,5.24,1.31,0.08,5.53
2025-11-10,000566,6.18,6.35,6.55,6.13,881585,561264531.88,6.79,2.58,0.16,7.56
2025-11-11,000566,6.23,6.19,6.25,6.14,479440,296661485.72,1.73,-2.52,-0.16,4.11
2025-11-12,000566,6.18,6.13,6.3,6.09,404620,249556590.72,3.39,-0.97,-0.06,3.47
2025-11-13,000566,6.13,6.15,6.19,6.05,312733,191775247.0,2.28,0.33,0.02,2.68
2025-11-14,000566,6.15,6.77,6.77,6.15,972517,651089947.51,10.08,10.08,0.62,8.34
2025-11-17,000566,7.02,7.45,7.45,6.94,2568377,1870982579.61,7.53,10.04,0.68,22.03
2025-11-18,000566,7.52,8.0,8.2,7.52,3377632,2697875564.74,9.13,7.38,0.55,28.97
2025-11-19,000566,7.61,7.2,7.76,7.2,2192542,1625212827.46,7.0,-10.0,-0.8,18.81
2025-11-20,000566,6.96,7.92,7.92,6.9,2187455,1634435705.27,14.17,10.0,0.72,18.76
2025-11-21,000566,8.4,8.38,8.71,8.36,3995999,3445465596.94,4.42,5.81,0.46,34.27
2025-11-24,000566,8.05,7.64,9.2,7.62,3515459,2910707079.81,18.85,-8.83,-0.74,30.15
2025-11-25,000566,7.73,8.4,8.4,7.56,2130414,1680185094.54,10.99,9.95,0.76,18.27
2025-11-26,000566,8.69,8.7,9.24,8.66,3547781,3189761984.59,6.9,3.57,0.3,30.43
2025-11-27,000566,8.69,8.11,8.8,7.9,2734350,2239079305.5,10.34,-6.78,-0.59,23.45
2025-11-28,000566,8.22,8.3,8.61,7.99,2490610,2063346227.67,7.64,2.34,0.19,21.36
2025-12-01,000566,8.11,7.96,8.46,7.87,2132428,1721631007.86,7.11,-4.1,-0.34,18.29
2025-12-02,000566,7.78,8.05,8.26,7.49,2103257,1670329631.79,9.67,1.13,0.09,18.04
2025-12-03,000566,7.91,8.13,8.58,7.9,2187404,1808187701.23,8.45,0.99,0.08,18.76
2025-12-04,000566,7.83,8.09,8.65,7.52,2464793,1976618598.8,13.9,-0.49,-0.04,21.14
2025-12-05,000566,8.06,8.14,8.28,7.61,2094030,1677856378.61,8.28,0.62,0.05,17.96
2025-12-08,000566,8.38,8.47,8.68,8.23,2212277,1875482589.29,5.53,4.05,0.33,18.97
2025-12-09,000566,8.48,7.82,8.5,7.82,2015858,1612348343.02,8.03,-7.67,-0.65,17.29
2025-12-10,000566,7.64,8.28,8.41,7.6,2311377,1860666003.04,10.36,5.88,0.46,19.82
2025-12-11,000566,8.49,7.99,8.6,7.97,1785371,1467818182.74,7.61,-3.5,-0.29,15.31
2025-12-12,000566,7.71,7.62,7.88,7.58,1297400,997285948.4,3.75,-4.63,-0.37,11.13
2025-12-15,000566,7.55,7.43,7.73,7.2,982869,731375138.56,6.96,-2.49,-0.19,8.43
2025-12-16,000566,7.33,7.11,7.55,7.0,979782,702300121.13,7.4,-4.31,-0.32,8.4
2025-12-17,000566,7.08,6.73,7.08,6.58,895449,603326889.58,7.03,-5.34,-0.38,7.68
2025-12-18,000566,6.75,6.58,6.93,6.52,825781,553862655.59,6.09,-2.23,-0.15,7.08
2025-12-19,000566,6.58,7.24,7.24,6.5,1325933,913991220.2,11.25,10.03,0.66,11.37
2025-12-22,000566,7.29,7.96,7.96,7.25,1711584,1329171362.42,9.81,9.94,0.72,14.68
2025-12-23,000566,8.51,8.76,8.76,8.4,3430749,2966027873.35,4.52,10.05,0.8,29.43
2025-12-24,000566,8.62,8.28,8.7,8.0,2876445,2383421224.56,7.99,-5.48,-0.48,24.67
2025-12-25,000566,8.55,8.1,8.6,8.01,1889301,1557048561.55,7.13,-2.17,-0.18,16.2
2025-12-26,000566,8.02,8.08,8.41,8.02,2536695,2081409355.61,4.81,-0.25,-0.02,19.56
2025-12-29,000566,7.85,7.51,8.03,7.51,2176905,1678917112.85,6.44,-7.05,-0.57,16.79
2025-12-30,000566,7.53,7.09,7.61,7.08,1577073,1139643199.83,7.06,-5.59,-0.42,12.16
2025-12-31,000566,7.26,7.15,7.3,7.02,1212382,867010387.57,3.95,0.85,0.06,9.35
2026-01-05,000566,7.29,7.25,7.34,7.0,1176171,839322148.99,4.76,1.4,0.1,9.07
2026-01-06,000566,7.26,7.27,7.44,7.16,1194941,870877042.63,3.86,0.28,0.02,9.21
2026-01-07,000566,7.17,7.1,7.29,7.08,954984,683346647.33,2.89,-2.34,-0.17,7.36
2026-01-08,000566,7.28,7.47,7.81,7.28,2722554,2064082956.62,7.46,5.21,0.37,21.0
2026-01-09,000566,7.22,7.39,7.42,7.08,1817571,1322659312.32,4.55,-1.07,-0.08,14.02
2026-01-12,000566,7.38,7.47,7.67,7.38,1606406,1202565332.96,3.92,1.08,0.08,12.39
2026-01-13,000566,7.48,7.11,7.55,7.11,1662929,1211446259.93,5.89,-4.82,-0.36,12.82
2026-01-14,000566,7.06,6.99,7.16,6.87,1290344,908389497.97,4.08,-1.69,-0.12,9.95
2026-01-15,000566,6.91,6.81,6.94,6.77,720263,491239436.54,2.43,-2.58,-0.18,5.55
