date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2025-07-16,600973,5.25,5.17,5.28,5.15,355645,185201445.0,2.48,-1.34,-0.07,2.59
2025-07-17,600973,5.17,5.22,5.22,5.17,242316,125962971.0,0.97,0.97,0.05,1.77
2025-07-18,600973,5.23,5.22,5.27,5.19,226567,118336972.0,1.53,0.0,0.0,1.65
2025-07-21,600973,5.26,5.37,5.38,5.23,455711,243079214.0,2.87,2.87,0.15,3.32
2025-07-22,600973,5.41,5.47,5.54,5.37,532218,290391677.0,3.17,1.86,0.1,3.88
2025-07-23,600973,5.55,5.39,5.63,5.36,646069,355624744.0,4.94,-1.46,-0.08,4.71
2025-07-24,600973,5.39,5.42,5.47,5.38,351095,190197423.0,1.67,0.56,0.03,2.56
2025-07-25,600973,5.42,5.33,5.42,5.32,288565,154306182.0,1.85,-1.66,-0.09,2.1
2025-07-28,600973,5.34,5.29,5.34,5.25,299037,158453267.0,1.69,-0.75,-0.04,2.18
2025-07-29,600973,5.27,5.29,5.3,5.2,219173,115048567.0,1.89,0.0,0.0,1.6
2025-07-30,600973,5.3,5.21,5.32,5.18,238589,124936873.0,2.65,-1.51,-0.08,1.74
2025-07-31,600973,5.2,5.16,5.27,5.14,207573,107948983.0,2.5,-0.96,-0.05,1.51
2025-08-01,600973,5.17,5.18,5.2,5.12,218062,112547742.0,1.55,0.39,0.02,1.59
2025-08-04,600973,5.15,5.24,5.24,5.13,203135,105722583.0,2.12,1.16,0.06,1.48
2025-08-05,600973,5.25,5.31,5.33,5.24,267265,141286309.0,1.72,1.34,0.07,1.95
2025-08-06,600973,5.31,5.46,5.48,5.26,373940,202391829.0,4.14,2.82,0.15,2.73
2025-08-07,600973,5.52,5.43,5.52,5.39,352965,192272176.0,2.38,-0.55,-0.03,2.57
2025-08-08,600973,5.42,5.48,5.58,5.41,291441,160037336.0,3.13,0.92,0.05,2.13
2025-08-11,600973,5.53,5.53,5.55,5.49,282820,156127419.0,1.09,0.91,0.05,2.06
2025-08-12,600973,5.53,5.61,5.65,5.5,415595,232308442.0,2.71,1.45,0.08,3.03
2025-08-13,600973,5.61,5.69,5.69,5.56,427181,240428666.0,2.32,1.43,0.08,3.12
2025-08-14,600973,5.7,5.5,5.71,5.48,420442,233780314.0,4.04,-3.34,-0.19,3.07
2025-08-15,600973,5.49,5.65,5.65,5.48,329261,184472103.0,3.09,2.73,0.15,2.4
2025-08-18,600973,5.67,5.72,5.75,5.66,374613,213970034.0,1.59,1.24,0.07,2.73
2025-08-19,600973,5.74,5.79,5.79,5.65,373000,213845915.0,2.45,1.22,0.07,2.72
2025-08-20,600973,5.77,5.76,5.79,5.69,248674,142694747.0,1.73,-0.52,-0.03,1.81
2025-08-21,600973,5.79,5.71,5.81,5.66,281672,161263105.0,2.6,-0.87,-0.05,2.05
2025-08-22,600973,5.7,5.72,5.73,5.62,275108,156257993.0,1.93,0.18,0.01,2.01
2025-08-25,600973,5.75,5.71,5.76,5.65,342171,195238163.0,1.92,-0.17,-0.01,2.5
2025-08-26,600973,5.69,5.76,5.79,5.66,309305,177636603.0,2.28,0.88,0.05,2.26
2025-08-27,600973,5.76,5.66,5.85,5.66,337649,194980899.0,3.3,-1.74,-0.1,2.46
2025-08-28,600973,5.68,5.71,5.75,5.51,349844,197307895.0,4.24,0.88,0.05,2.55
2025-08-29,600973,5.71,5.68,5.75,5.63,305956,173571061.0,2.1,-0.53,-0.03,2.23
2025-09-01,600973,5.71,5.63,5.73,5.59,335051,189305945.0,2.46,-0.88,-0.05,2.44
2025-09-02,600973,5.63,5.39,5.63,5.34,483806,263036766.0,5.15,-4.26,-0.24,3.53
2025-09-03,600973,5.41,5.28,5.44,5.26,294090,157391895.0,3.34,-2.04,-0.11,2.14
2025-09-04,600973,5.28,5.21,5.39,5.14,276854,145848616.0,4.73,-1.33,-0.07,2.02
2025-09-05,600973,5.25,5.31,5.32,5.2,295551,155394428.0,2.3,1.92,0.1,2.16
2025-09-08,600973,5.34,5.32,5.36,5.23,282910,149748745.0,2.45,0.19,0.01,2.06
2025-09-09,600973,5.31,5.2,5.32,5.18,244054,127782654.0,2.63,-2.26,-0.12,1.78
2025-09-10,600973,5.22,5.16,5.24,5.13,209680,108456976.0,2.12,-0.77,-0.04,1.53
2025-09-11,600973,5.14,5.25,5.25,5.1,239174,123969758.0,2.91,1.74,0.09,1.74
2025-09-12,600973,5.25,5.27,5.33,5.23,252393,133300196.0,1.9,0.38,0.02,1.84
2025-09-15,600973,5.28,5.21,5.3,5.19,226223,118036026.0,2.09,-1.14,-0.06,1.65
2025-09-16,600973,5.2,5.24,5.24,5.13,246451,127923235.0,2.11,0.58,0.03,1.8
2025-09-17,600973,5.22,5.29,5.32,5.19,244164,128623007.0,2.48,0.95,0.05,1.78
2025-09-18,600973,5.26,5.21,5.34,5.15,329242,173215927.0,3.59,-1.51,-0.08,2.4
2025-09-19,600973,5.2,5.16,5.24,5.13,191693,99082827.0,2.11,-0.96,-0.05,1.4
2025-09-22,600973,5.13,5.18,5.18,5.08,161848,83177052.0,1.94,0.39,0.02,1.18
2025-09-23,600973,5.17,5.14,5.19,5.0,253350,128768800.0,3.67,-0.77,-0.04,1.85
2025-09-24,600973,5.16,5.17,5.18,5.06,196967,100974041.0,2.33,0.58,0.03,1.44
2025-09-25,600973,5.16,5.2,5.25,5.15,250928,130643205.0,1.93,0.58,0.03,1.83
2025-09-26,600973,5.21,5.15,5.25,5.14,217925,113083990.0,2.12,-0.96,-0.05,1.59
2025-09-29,600973,5.13,5.16,5.2,5.06,210490,108295132.0,2.72,0.19,0.01,1.53
2025-09-30,600973,5.14,5.24,5.33,5.12,335075,175437238.0,4.07,1.55,0.08,2.44
2025-10-09,600973,5.36,5.56,5.57,5.27,719826,395681365.0,5.73,6.11,0.32,5.25
2025-10-10,600973,5.53,5.6,5.67,5.45,494395,275938011.0,3.96,0.72,0.04,3.61
2025-10-13,600973,5.4,5.7,5.72,5.34,504753,281729794.0,6.79,1.79,0.1,3.68
2025-10-14,600973,5.71,5.58,5.75,5.57,399979,226088851.0,3.16,-2.11,-0.12,2.92
2025-10-15,600973,5.56,5.63,5.64,5.51,303225,169334889.0,2.33,0.9,0.05,2.21
2025-10-16,600973,5.63,5.56,5.7,5.53,254045,141564751.0,3.02,-1.24,-0.07,1.85
2025-10-17,600973,5.55,5.11,5.56,5.09,616137,323849061.0,8.45,-8.09,-0.45,4.49
2025-10-20,600973,5.16,5.29,5.47,5.16,464989,246832681.0,6.07,3.52,0.18,3.39
2025-10-21,600973,5.28,5.42,5.44,5.27,317700,171452885.0,3.21,2.46,0.13,2.32
2025-10-22,600973,5.4,5.44,5.53,5.33,386004,209769991.0,3.69,0.37,0.02,2.81
2025-10-23,600973,5.41,5.53,5.54,5.29,407160,221125402.0,4.6,1.65,0.09,2.97
2025-10-24,600973,5.53,5.52,5.56,5.48,259328,142958484.0,1.45,-0.18,-0.01,1.89
2025-10-27,600973,5.53,5.57,5.59,5.5,351864,195098047.0,1.63,0.91,0.05,2.57
2025-10-28,600973,5.56,5.61,5.7,5.52,335241,188584938.0,3.23,0.72,0.04,2.44
2025-10-29,600973,5.61,5.65,5.7,5.58,259828,146705675.0,2.14,0.71,0.04,1.89
2025-10-30,600973,5.64,5.53,5.64,5.5,331011,183978022.0,2.48,-2.12,-0.12,2.41
2025-10-31,600973,5.55,5.31,5.58,5.27,675869,362520311.0,5.61,-3.98,-0.22,4.93
2025-11-03,600973,5.38,5.48,5.53,5.35,541989,294783059.0,3.39,3.2,0.17,3.95
2025-11-04,600973,5.45,5.54,5.61,5.45,395179,219250489.0,2.92,1.09,0.06,2.88
2025-11-05,600973,5.51,5.88,5.94,5.47,1024675,591166680.0,8.48,6.14,0.34,7.47
2025-11-06,600973,5.87,5.87,5.97,5.83,781256,459682371.0,2.38,-0.17,-0.01,5.7
2025-11-07,600973,5.84,5.95,6.08,5.83,625659,373509063.0,4.26,1.36,0.08,4.56
2025-11-10,600973,6.0,5.85,6.0,5.79,455152,266418267.0,3.53,-1.68,-0.1,3.32
2025-11-11,600973,5.86,5.86,5.91,5.83,360671,211656502.0,1.37,0.17,0.01,2.63
2025-11-12,600973,5.84,5.71,5.85,5.65,354127,202262384.0,3.41,-2.56,-0.15,2.58
2025-11-13,600973,5.69,5.74,5.79,5.63,244986,140420107.0,2.8,0.53,0.03,1.79
2025-11-14,600973,5.73,5.71,5.79,5.65,263104,150623333.0,2.44,-0.52,-0.03,1.92
2025-11-17,600973,5.67,5.64,5.77,5.59,279999,158479056.0,3.15,-1.23,-0.07,2.04
2025-11-18,600973,5.64,5.48,5.64,5.46,291307,160598191.0,3.19,-2.84,-0.16,2.12
2025-11-19,600973,5.46,5.34,5.52,5.28,336332,180069058.0,4.38,-2.55,-0.14,2.45
2025-11-20,600973,5.34,5.4,5.42,5.22,468670,249322971.0,3.75,1.12,0.06,3.42
2025-11-21,600973,5.32,5.04,5.32,5.02,619706,317205747.0,5.56,-6.67,-0.36,4.52
2025-11-24,600973,5.05,5.11,5.12,5.03,297500,151096977.0,1.79,1.39,0.07,2.17
2025-11-25,600973,5.11,5.14,5.22,5.1,295558,152553959.0,2.35,0.59,0.03,2.16
2025-11-26,600973,5.16,5.1,5.17,5.06,271784,139147165.0,2.14,-0.78,-0.04,1.98
2025-11-27,600973,5.08,5.08,5.15,5.07,206851,105761466.0,1.57,-0.39,-0.02,1.51
2025-11-28,600973,5.09,5.17,5.19,5.05,232086,119064518.0,2.76,1.77,0.09,1.69
2025-12-01,600973,5.2,5.25,5.38,5.19,373360,197144115.0,3.68,1.55,0.08,2.72
2025-12-02,600973,5.23,5.24,5.26,5.15,194908,101534171.0,2.1,-0.19,-0.01,1.42
2025-12-03,600973,5.25,5.25,5.33,5.24,265732,140280687.0,1.72,0.19,0.01,1.94
2025-12-04,600973,5.28,5.35,5.55,5.25,484492,260607769.0,5.71,1.9,0.1,3.53
2025-12-05,600973,5.33,5.89,5.89,5.28,791777,452167241.0,11.4,10.09,0.54,5.77
2025-12-08,600973,6.29,6.48,6.48,6.16,2009440,1293649807.0,5.43,10.02,0.59,14.65
2025-12-09,600973,6.75,6.52,7.13,6.49,3409856,2318901775.0,9.88,0.62,0.04,24.86
2025-12-10,600973,6.37,6.38,6.55,6.18,2180733,1378472551.0,5.67,-2.15,-0.14,15.9
2025-12-11,600973,6.39,6.44,6.62,6.31,1829060,1180343235.0,4.86,0.94,0.06,13.34
2025-12-12,600973,6.3,6.76,6.82,6.3,2557602,1697394742.0,8.07,4.97,0.32,18.65
2025-12-15,600973,6.7,6.82,7.04,6.58,2181431,1483394732.0,6.8,0.89,0.06,15.91
2025-12-16,600973,6.6,6.58,6.73,6.49,1523825,1004827501.0,3.52,-3.52,-0.24,11.11
2025-12-17,600973,6.46,6.47,6.67,6.31,1217999,784962092.0,5.47,-1.67,-0.11,8.88
2025-12-18,600973,6.4,6.39,6.63,6.31,1008974,652314921.0,4.95,-1.24,-0.08,7.36
2025-12-19,600973,6.41,6.8,7.03,6.41,1828678,1227761756.0,9.7,6.42,0.41,13.33
2025-12-22,600973,6.94,6.66,7.02,6.6,1221896,823554713.0,6.18,-2.06,-0.14,8.91
2025-12-23,600973,6.64,6.52,6.65,6.44,824943,538884250.0,3.15,-2.1,-0.14,6.02
2025-12-24,600973,6.7,6.75,6.78,6.33,1330933,884673702.0,6.9,3.53,0.23,9.71
2025-12-25,600973,6.69,6.88,6.94,6.67,1275040,869296819.0,4.0,1.93,0.13,9.3
2025-12-26,600973,6.87,6.75,6.87,6.6,1070982,722026194.0,3.92,-1.89,-0.13,7.81
2025-12-29,600973,6.76,6.96,7.09,6.7,1359443,940680384.0,5.78,3.11,0.21,9.91
2025-12-30,600973,6.84,6.86,7.33,6.75,1482722,1037736932.0,8.33,-1.44,-0.1,10.81
2025-12-31,600973,6.84,7.3,7.55,6.83,1765872,1282088603.0,10.5,6.41,0.44,12.88
2026-01-05,600973,7.28,7.62,7.98,7.28,1768778,1347579890.0,9.59,4.38,0.32,12.9
2026-01-06,600973,7.48,7.35,7.53,7.16,1515264,1110826754.0,4.86,-3.54,-0.27,11.05
2026-01-07,600973,7.3,7.81,8.09,7.12,2429309,1905258896.0,13.2,6.26,0.46,17.71
2026-01-08,600973,7.84,7.96,8.4,7.7,2219599,1775305573.0,8.96,1.92,0.15,16.19
2026-01-09,600973,7.82,8.76,8.76,7.82,2486291,2098347259.0,11.81,10.05,0.8,18.13
2026-01-12,600973,9.18,9.1,9.38,8.85,2627819,2395835137.0,6.05,3.88,0.34,19.16
2026-01-13,600973,8.89,8.19,8.97,8.19,2006385,1679776419.0,8.57,-10.0,-0.91,14.63
2026-01-14,600973,8.03,7.85,8.35,7.71,1487971,1196824950.0,7.81,-4.15,-0.34,10.85
2026-01-15,600973,7.67,7.65,7.75,7.46,947011,718856111.0,3.69,-2.55,-0.2,6.91
